pH,EC,W_Temp,A_Temp,Humid,CO2,Light_on_off,Water_cooler,Air_Cooler,Air_Vent,Dehumidifier,Humidifier,Acid_Dozer,Base_Dozer,Nutrient_Dozer,Distilled_Water_Dozer,Binary,Decimal_Label
6.57,1.32,26.59,18.79,58.0,1006,1,1,0,1,0,1,1,0,0,1,10101100,172
5.71,0.61,17.58,18.46,54.7,777,1,0,0,0,0,1,0,1,0,0,00001010,10
6.18,1.18,23.93,20.52,60.7,1067,1,1,0,1,0,0,0,0,0,0,10100000,160
6.7,1.01,16.71,23.87,91.8,1014,1,0,0,1,1,0,1,0,0,0,00110100,52
6.16,0.43,24.45,21.65,77.6,1100,0,1,0,1,0,0,0,0,1,0,10100001,161
6.28,0.35,23.1,24.99,50.5,448,1,1,1,0,0,1,0,0,1,0,11001001,201
5.89,1.17,25.49,20.23,58.2,498,1,1,0,0,0,1,0,0,0,0,10001000,136
6.72,1.49,21.08,22.98,71.6,526,1,0,0,0,0,0,1,0,0,1,00000100,4
5.82,0.32,19.65,18.9,77.8,878,1,0,0,0,0,0,0,0,1,0,00000001,1
6.07,0.69,27.97,18.08,61.4,1017,1,1,0,1,0,0,0,0,0,0,10100000,160
6.78,0.44,20.44,20.38,74.3,785,0,0,0,0,0,0,1,0,1,0,00000101,5
5.69,1.31,22.68,23.74,92.0,347,0,1,0,0,1,0,0,1,0,1,10010010,146
6.7,1.3,23.67,20.02,77.1,1094,0,1,0,1,0,0,1,0,0,1,10100100,164
6.09,0.3,24.59,21.68,65.1,380,0,1,0,0,0,0,0,0,1,0,10000001,129
5.72,1.08,18.96,27.15,66.2,611,1,0,1,0,0,0,0,1,0,0,01000010,66
5.93,0.67,18.68,19.45,94.4,506,0,0,0,0,1,0,0,0,0,0,00010000,16
5.62,1.32,23.34,23.25,53.2,751,1,1,0,0,0,1,0,1,0,1,10001010,138
5.88,0.81,18.97,19.8,58.6,451,0,0,0,0,0,1,0,0,0,0,00001000,8
6.07,0.38,17.95,26.08,52.3,846,0,0,1,0,0,1,0,0,1,0,01001001,73
5.81,0.64,24.19,24.63,50.5,708,1,1,1,0,0,1,0,0,0,0,11001000,200
6.08,1.11,20.35,25.01,72.9,1096,0,0,1,1,0,0,0,0,0,0,01100000,96
6.29,1.31,20.79,20.1,80.0,616,0,0,0,0,0,0,0,0,0,1,00000000,0
6.08,0.97,16.95,22.95,55.8,495,1,0,0,0,0,1,0,0,0,0,00001000,8
6.65,0.49,24.09,22.15,75.6,619,1,1,0,0,0,0,1,0,1,0,10000101,133
6.86,0.91,21.1,19.53,94.7,832,1,0,0,0,1,0,1,0,0,0,00010100,20
6.9,0.83,25.46,24.24,71.9,465,1,1,1,0,0,0,1,0,0,0,11000100,196
6.35,0.91,16.27,27.93,65.1,775,0,0,1,0,0,0,0,0,0,0,01000000,64
6.58,1.3,16.07,16.85,87.8,1023,0,0,0,1,1,0,1,0,0,1,00110100,52
5.73,1.45,20.27,25.24,59.4,341,1,0,1,0,0,1,0,1,0,1,01001010,74
5.73,1.05,23.41,21.71,92.8,793,1,1,0,0,1,0,0,1,0,0,10010010,146
6.41,0.83,17.62,18.03,91.1,437,1,0,0,0,1,0,0,0,0,0,00010000,16
6.2,1.27,16.47,24.06,54.2,613,0,0,1,0,0,1,0,0,0,1,01001000,72
6.16,1.45,25.72,27.44,66.5,534,0,1,1,0,0,0,0,0,0,1,11000000,192
5.93,1.37,20.55,22.67,89.3,821,1,0,0,0,1,0,0,0,0,1,00010000,16
6.17,1.42,26.46,25.46,71.2,1032,1,1,1,1,0,0,0,0,0,1,11100000,224
5.41,1.08,23.63,19.35,58.1,818,0,1,0,0,0,1,0,1,0,0,10001010,138
6.14,0.47,19.04,25.27,76.2,449,1,0,1,0,0,0,0,0,1,0,01000001,65
6.38,0.79,19.27,19.08,66.9,562,1,0,0,0,0,0,0,0,0,0,00000000,0
6.24,1.0,16.18,19.26,71.2,873,0,0,0,0,0,0,0,0,0,0,00000000,0
6.73,0.91,24.86,20.48,62.4,465,1,1,0,0,0,0,1,0,0,0,10000100,132
6.84,0.75,19.54,20.07,64.2,334,0,0,0,0,0,0,1,0,0,0,00000100,4
6.37,0.86,25.96,23.83,76.3,609,1,1,0,0,0,0,0,0,0,0,10000000,128
6.43,0.75,22.34,20.65,72.4,963,1,1,0,0,0,0,0,0,0,0,10000000,128
6.13,0.98,18.71,26.71,78.7,762,0,0,1,0,0,0,0,0,0,0,01000000,64
5.76,0.46,27.78,25.89,77.5,875,0,1,1,0,0,0,0,1,1,0,11000011,195
5.79,0.82,23.22,22.14,68.9,947,0,1,0,0,0,0,0,1,0,0,10000010,130
5.89,0.3,27.01,23.57,55.2,558,1,1,0,0,0,1,0,0,1,0,10001001,137
6.16,0.53,23.86,24.93,76.9,884,1,1,1,0,0,0,0,0,1,0,11000001,193
6.26,0.84,26.49,26.52,60.3,874,0,1,1,0,0,0,0,0,0,0,11000000,192
6.52,1.39,24.12,16.54,70.2,885,1,1,0,0,0,0,1,0,0,1,10000100,132
6.2,1.19,20.52,24.62,64.0,519,0,0,1,0,0,0,0,0,0,0,01000000,64
5.76,0.94,25.58,23.22,75.6,926,0,1,0,0,0,0,0,1,0,0,10000010,130
6.4,0.78,17.08,23.06,58.4,470,0,0,0,0,0,1,0,0,0,0,00001000,8
5.52,0.91,26.18,22.22,94.3,321,0,1,0,0,1,0,0,1,0,0,10010010,146
5.75,1.36,27.99,22.87,61.9,693,0,1,0,0,0,0,0,1,0,1,10000010,130
5.52,0.51,26.35,26.78,62.3,641,0,1,1,0,0,0,0,1,1,0,11000011,195
6.42,1.0,25.02,24.03,68.8,778,0,1,1,0,0,0,0,0,0,0,11000000,192
5.83,1.08,19.3,25.05,67.1,780,1,0,1,0,0,0,0,0,0,0,01000000,64
6.38,0.75,23.68,17.83,89.7,935,1,1,0,0,1,0,0,0,0,0,10010000,144
6.11,0.38,25.8,22.52,89.3,485,0,1,0,0,1,0,0,0,1,0,10010001,145
6.01,0.76,16.07,27.27,81.7,437,1,0,1,0,1,0,0,0,0,0,01010000,80
6.65,1.05,24.05,21.27,69.0,781,1,1,0,0,0,0,1,0,0,0,10000100,132
6.41,0.56,19.59,26.54,81.3,817,1,0,1,0,1,0,0,0,1,0,01010001,81
6.36,1.42,23.61,27.81,52.0,837,0,1,1,0,0,1,0,0,0,1,11001000,200
6.59,1.05,27.12,18.55,83.8,712,0,1,0,0,1,0,1,0,0,0,10010100,148
6.8,0.47,17.07,25.48,79.3,817,1,0,1,0,0,0,1,0,1,0,01000101,69
6.51,0.95,25.87,16.59,59.6,457,0,1,0,0,0,1,1,0,0,0,10001100,140
6.51,0.98,25.48,26.93,52.5,885,1,1,1,0,0,1,1,0,0,0,11001100,204
5.68,0.68,19.55,16.73,74.1,499,0,0,0,0,0,0,0,1,0,0,00000010,2
6.7,0.33,27.98,18.96,79.3,937,0,1,0,0,0,0,1,0,1,0,10000101,133
6.51,0.4,27.14,26.91,78.7,488,0,1,1,0,0,0,1,0,1,0,11000101,197
6.0,1.0,26.97,17.03,52.1,524,1,1,0,0,0,1,0,0,0,0,10001000,136
6.7,1.11,22.53,26.75,72.9,703,0,1,1,0,0,0,1,0,0,0,11000100,196
6.38,0.37,24.44,26.57,89.3,361,1,1,1,0,1,0,0,0,1,0,11010001,209
6.61,1.16,27.18,23.59,91.6,657,1,1,0,0,1,0,1,0,0,0,10010100,148
5.5,1.03,21.2,20.27,87.4,461,0,0,0,0,1,0,0,1,0,0,00010010,18
6.07,0.52,22.1,25.45,66.8,550,0,1,1,0,0,0,0,0,1,0,11000001,193
6.28,1.41,19.45,24.2,67.7,607,0,0,1,0,0,0,0,0,0,1,01000000,64
5.91,0.42,25.65,24.52,78.3,398,1,1,1,0,0,0,0,0,1,0,11000001,193
6.46,1.46,18.79,25.53,69.4,1042,1,0,1,1,0,0,0,0,0,1,01100000,96
5.88,0.91,20.22,18.35,72.0,670,0,0,0,0,0,0,0,0,0,0,00000000,0
6.18,1.43,25.74,23.18,61.8,383,0,1,0,0,0,0,0,0,0,1,10000000,128
5.65,0.8,19.19,16.42,56.5,880,0,0,0,0,0,1,0,1,0,0,00001010,10
6.23,0.37,16.24,21.88,51.5,380,0,0,0,0,0,1,0,0,1,0,00001001,9
6.09,0.38,16.53,24.84,82.8,522,1,0,1,0,1,0,0,0,1,0,01010001,81
6.45,1.1,22.04,26.39,78.4,614,0,1,1,0,0,0,0,0,0,0,11000000,192
6.6,0.52,21.36,24.78,83.3,865,1,0,1,0,1,0,1,0,1,0,01010101,85
6.74,1.33,17.91,16.6,67.0,758,0,0,0,0,0,0,1,0,0,1,00000100,4
6.65,1.37,24.3,26.71,53.1,945,1,1,1,0,0,1,1,0,0,1,11001100,204
5.57,0.53,27.95,24.04,90.5,696,0,1,1,0,1,0,0,1,1,0,11010011,211
5.58,0.81,17.4,26.66,90.2,1032,0,0,1,1,1,0,0,1,0,0,01110010,114
6.27,1.04,21.18,22.3,91.2,1097,0,0,0,1,1,0,0,0,0,0,00110000,48
6.56,0.6,26.37,17.85,84.3,403,1,1,0,0,1,0,1,0,0,0,10010100,148
5.67,0.81,27.25,23.76,60.0,804,1,1,0,0,0,0,0,1,0,0,10000010,130
5.54,0.78,25.44,25.37,80.5,495,1,1,1,0,1,0,0,1,0,0,11010010,210
6.41,1.32,18.05,21.25,81.5,871,0,0,0,0,1,0,0,0,0,1,00010000,16
5.92,1.11,22.69,27.56,93.0,420,1,1,1,0,1,0,0,0,0,0,11010000,208
6.18,0.75,23.52,22.55,73.9,1018,1,1,0,1,0,0,0,0,0,0,10100000,160
6.36,1.02,20.97,21.48,55.9,981,0,0,0,0,0,1,0,0,0,0,00001000,8
6.24,0.72,17.15,25.37,93.4,576,1,0,1,0,1,0,0,0,0,0,01010000,80
6.16,0.45,17.56,18.65,61.4,678,0,0,0,0,0,0,0,0,1,0,00000001,1
5.71,0.64,19.28,26.35,87.5,954,0,0,1,0,1,0,0,1,0,0,01010010,82
5.93,0.4,24.3,26.9,69.7,501,1,1,1,0,0,0,0,0,1,0,11000001,193
6.66,0.48,20.66,24.72,85.5,881,1,0,1,0,1,0,1,0,1,0,01010101,85
6.35,0.95,16.06,27.28,90.0,705,1,0,1,0,1,0,0,0,0,0,01010000,80
5.76,0.61,21.82,24.42,76.1,872,1,0,1,0,0,0,0,1,0,0,01000010,66
6.28,0.55,18.22,27.25,60.8,722,1,0,1,0,0,0,0,0,1,0,01000001,65
6.47,0.31,17.99,27.33,84.8,452,0,0,1,0,1,0,0,0,1,0,01010001,81
5.58,0.6,24.49,17.51,81.9,909,0,1,0,0,1,0,0,1,0,0,10010010,146
5.98,1.2,21.71,23.05,69.5,452,1,0,0,0,0,0,0,0,0,0,00000000,0
6.07,0.72,24.28,21.47,63.7,645,1,1,0,0,0,0,0,0,0,0,10000000,128
6.78,0.9,22.2,21.85,81.7,981,1,1,0,0,1,0,1,0,0,0,10010100,148
6.27,0.46,19.25,21.36,68.2,446,1,0,0,0,0,0,0,0,1,0,00000001,1
5.62,1.31,22.28,21.15,58.7,415,0,1,0,0,0,1,0,1,0,1,10001010,138
6.36,1.32,22.57,17.63,59.4,702,1,1,0,0,0,1,0,0,0,1,10001000,136
5.77,1.42,23.14,27.12,73.7,823,1,1,1,0,0,0,0,1,0,1,11000010,194
6.86,0.67,25.74,24.09,92.4,773,0,1,1,0,1,0,1,0,0,0,11010100,212
5.98,0.7,26.79,22.37,52.6,718,1,1,0,0,0,1,0,0,0,0,10001000,136
5.63,1.04,17.97,18.66,78.3,983,0,0,0,0,0,0,0,1,0,0,00000010,2
6.04,1.05,18.88,20.08,91.2,630,1,0,0,0,1,0,0,0,0,0,00010000,16
5.46,1.13,16.13,16.82,92.7,802,1,0,0,0,1,0,0,1,0,0,00010010,18
6.86,0.69,26.89,24.17,73.5,914,1,1,1,0,0,0,1,0,0,0,11000100,196
6.1,1.22,24.4,22.58,58.4,1081,1,1,0,1,0,1,0,0,0,1,10101000,168
6.86,1.14,19.26,20.91,60.4,964,0,0,0,0,0,0,1,0,0,0,00000100,4
5.72,0.47,23.46,22.88,70.6,895,0,1,0,0,0,0,0,1,1,0,10000011,131
5.73,0.38,23.25,17.15,86.9,654,0,1,0,0,1,0,0,1,1,0,10010011,147
6.3,1.14,17.26,21.46,77.1,364,1,0,0,0,0,0,0,0,0,0,00000000,0
6.67,0.37,17.75,24.72,90.6,725,0,0,1,0,1,0,1,0,1,0,01010101,85
5.53,0.93,17.16,25.9,84.6,772,0,0,1,0,1,0,0,1,0,0,01010010,82
6.4,0.35,27.66,20.86,53.5,413,1,1,0,0,0,1,0,0,1,0,10001001,137
6.61,1.16,19.04,17.87,68.6,388,0,0,0,0,0,0,1,0,0,0,00000100,4
6.62,1.46,25.73,23.01,76.5,785,1,1,0,0,0,0,1,0,0,1,10000100,132
5.65,1.27,26.92,17.75,88.4,513,1,1,0,0,1,0,0,1,0,1,10010010,146
6.8,1.24,26.33,24.58,70.6,400,1,1,1,0,0,0,1,0,0,1,11000100,196
6.16,1.19,26.88,19.12,56.1,406,0,1,0,0,0,1,0,0,0,0,10001000,136
6.16,1.26,22.47,27.81,51.0,1001,0,1,1,1,0,1,0,0,0,1,11101000,232
6.5,0.53,24.93,27.92,81.4,889,0,1,1,0,1,0,0,0,1,0,11010001,209
5.75,0.98,21.17,23.25,76.9,966,1,0,0,0,0,0,0,1,0,0,00000010,2
5.5,0.9,25.93,17.14,67.0,642,1,1,0,0,0,0,0,1,0,0,10000010,130
6.64,0.39,18.13,21.27,67.3,318,0,0,0,0,0,0,1,0,1,0,00000101,5
5.54,0.79,24.37,23.31,74.5,646,1,1,0,0,0,0,0,1,0,0,10000010,130
6.59,0.8,21.16,21.49,79.1,444,1,0,0,0,0,0,1,0,0,0,00000100,4
6.61,1.36,20.75,18.97,87.4,917,1,0,0,0,1,0,1,0,0,1,00010100,20
5.96,1.31,22.32,25.42,76.8,500,1,1,1,0,0,0,0,0,0,1,11000000,192
6.67,0.54,16.04,19.06,92.4,738,1,0,0,0,1,0,1,0,1,0,00010101,21
6.88,0.86,24.66,26.52,63.4,697,0,1,1,0,0,0,1,0,0,0,11000100,196
5.66,0.76,22.36,20.9,88.2,653,1,1,0,0,1,0,0,1,0,0,10010010,146
6.76,0.84,22.2,23.95,76.8,346,1,1,0,0,0,0,1,0,0,0,10000100,132
6.04,0.93,18.6,24.34,67.6,438,1,0,1,0,0,0,0,0,0,0,01000000,64
5.65,1.17,26.81,20.51,63.3,1023,0,1,0,1,0,0,0,1,0,0,10100010,162
5.88,0.9,18.4,23.12,90.8,860,1,0,0,0,1,0,0,0,0,0,00010000,16
5.64,1.03,27.91,17.34,69.0,947,0,1,0,0,0,0,0,1,0,0,10000010,130
5.63,0.74,16.12,19.7,66.7,632,1,0,0,0,0,0,0,1,0,0,00000010,2
5.68,0.58,26.04,16.04,92.2,675,1,1,0,0,1,0,0,1,1,0,10010011,147
5.49,0.5,25.01,23.66,53.5,496,0,1,0,0,0,1,0,1,1,0,10001011,139
6.3,0.78,23.95,16.48,72.4,759,1,1,0,0,0,0,0,0,0,0,10000000,128
5.99,0.75,19.52,23.58,82.3,982,1,0,0,0,1,0,0,0,0,0,00010000,16
6.38,1.12,22.03,21.5,87.4,585,0,1,0,0,1,0,0,0,0,0,10010000,144
5.47,1.3,27.33,18.1,92.8,838,1,1,0,0,1,0,0,1,0,1,10010010,146
6.51,0.68,18.58,27.86,76.4,423,1,0,1,0,0,0,1,0,0,0,01000100,68
6.34,0.95,18.02,17.19,60.0,490,1,0,0,0,0,0,0,0,0,0,00000000,0
6.51,0.58,24.92,16.25,59.1,342,0,1,0,0,0,1,1,0,1,0,10001101,141
6.15,0.84,16.49,27.84,86.2,851,0,0,1,0,1,0,0,0,0,0,01010000,80
6.73,0.71,23.23,23.1,91.1,780,0,1,0,0,1,0,1,0,0,0,10010100,148
5.57,0.74,22.71,27.52,71.4,309,0,1,1,0,0,0,0,1,0,0,11000010,194
6.39,0.96,27.54,27.35,88.4,713,0,1,1,0,1,0,0,0,0,0,11010000,208
5.9,1.39,26.59,18.32,75.5,469,0,1,0,0,0,0,0,0,0,1,10000000,128
6.0,0.49,25.98,21.66,58.4,950,1,1,0,0,0,1,0,0,1,0,10001001,137
5.98,0.57,20.88,17.78,62.1,694,1,0,0,0,0,0,0,0,1,0,00000001,1
5.81,1.35,23.88,21.01,74.2,930,0,1,0,0,0,0,0,0,0,1,10000000,128
6.18,1.06,23.16,20.69,65.1,805,0,1,0,0,0,0,0,0,0,0,10000000,128
6.14,1.19,16.32,18.25,52.6,581,0,0,0,0,0,1,0,0,0,0,00001000,8
6.76,0.86,23.57,21.76,67.3,714,0,1,0,0,0,0,1,0,0,0,10000100,132
6.01,0.53,24.23,17.07,61.3,708,1,1,0,0,0,0,0,0,1,0,10000001,129
5.55,0.8,16.24,16.98,73.0,961,1,0,0,0,0,0,0,1,0,0,00000010,2
5.42,1.39,25.93,21.65,75.6,464,1,1,0,0,0,0,0,1,0,1,10000010,130
5.97,0.5,16.86,24.95,53.5,991,1,0,1,0,0,1,0,0,1,0,01001001,73
6.86,1.47,17.03,26.13,70.5,495,1,0,1,0,0,0,1,0,0,1,01000100,68
5.78,0.73,24.94,22.95,63.3,536,0,1,0,0,0,0,0,1,0,0,10000010,130
6.03,1.07,22.77,21.0,93.7,524,0,1,0,0,1,0,0,0,0,0,10010000,144
5.6,1.18,25.59,22.51,84.0,684,1,1,0,0,1,0,0,1,0,0,10010010,146
6.62,1.18,23.4,17.76,50.0,685,0,1,0,0,0,1,1,0,0,0,10001100,140
6.35,0.73,20.04,26.88,65.5,596,1,0,1,0,0,0,0,0,0,0,01000000,64
5.87,1.43,23.47,20.58,59.4,330,0,1,0,0,0,1,0,0,0,1,10001000,136
6.48,1.18,25.8,26.27,56.4,573,0,1,1,0,0,1,0,0,0,0,11001000,200
6.55,1.19,19.87,22.26,55.9,837,1,0,0,0,0,1,1,0,0,0,00001100,12
6.44,1.01,18.9,20.76,80.3,809,1,0,0,0,1,0,0,0,0,0,00010000,16
6.01,1.12,20.85,25.46,65.1,624,1,0,1,0,0,0,0,0,0,0,01000000,64
6.82,0.9,20.65,26.8,66.5,953,1,0,1,0,0,0,1,0,0,0,01000100,68
6.66,0.3,20.9,17.73,94.2,937,0,0,0,0,1,0,1,0,1,0,00010101,21
6.37,1.29,22.93,20.35,60.4,1080,0,1,0,1,0,0,0,0,0,1,10100000,160
5.48,1.01,25.6,17.0,52.7,659,1,1,0,0,0,1,0,1,0,0,10001010,138
6.77,1.46,23.13,19.4,77.3,1043,1,1,0,1,0,0,1,0,0,1,10100100,164
5.9,1.22,19.86,17.45,66.8,331,1,0,0,0,0,0,0,0,0,1,00000000,0
6.56,1.15,18.85,16.66,92.6,918,0,0,0,0,1,0,1,0,0,0,00010100,20
5.77,1.01,18.74,26.85,70.0,854,0,0,1,0,0,0,0,1,0,0,01000010,66
6.02,0.49,22.85,27.91,81.2,413,0,1,1,0,1,0,0,0,1,0,11010001,209
6.49,0.36,26.7,19.66,91.0,621,1,1,0,0,1,0,0,0,1,0,10010001,145
6.72,0.67,23.42,21.44,73.1,1097,0,1,0,1,0,0,1,0,0,0,10100100,164
6.25,1.26,19.12,22.38,62.9,688,1,0,0,0,0,0,0,0,0,1,00000000,0
5.98,0.32,19.63,21.37,79.6,459,1,0,0,0,0,0,0,0,1,0,00000001,1
6.58,1.25,23.91,20.82,61.1,1024,0,1,0,1,0,0,1,0,0,1,10100100,164
6.29,1.0,26.75,20.27,54.4,1003,0,1,0,1,0,1,0,0,0,0,10101000,168
6.57,0.7,26.89,17.66,67.7,525,0,1,0,0,0,0,1,0,0,0,10000100,132
6.15,1.37,27.43,25.77,65.1,807,1,1,1,0,0,0,0,0,0,1,11000000,192
6.45,1.09,26.66,18.42,75.3,1018,0,1,0,1,0,0,0,0,0,0,10100000,160
6.3,0.38,24.8,26.47,87.4,466,0,1,1,0,1,0,0,0,1,0,11010001,209
6.08,0.96,23.88,21.02,59.6,983,0,1,0,0,0,1,0,0,0,0,10001000,136
6.47,1.31,20.83,16.63,93.9,712,1,0,0,0,1,0,0,0,0,1,00010000,16
6.43,0.48,25.84,25.24,60.1,996,1,1,1,0,0,0,0,0,1,0,11000001,193
6.73,0.95,25.42,17.02,89.0,709,1,1,0,0,1,0,1,0,0,0,10010100,148
6.85,0.71,17.76,23.11,81.7,928,0,0,0,0,1,0,1,0,0,0,00010100,20
6.25,1.46,26.23,24.62,83.5,347,1,1,1,0,1,0,0,0,0,1,11010000,208
5.5,1.18,20.4,25.37,79.1,502,1,0,1,0,0,0,0,1,0,0,01000010,66
6.76,0.45,27.47,21.48,74.5,615,1,1,0,0,0,0,1,0,1,0,10000101,133
6.09,0.96,16.91,16.54,79.3,747,1,0,0,0,0,0,0,0,0,0,00000000,0
5.82,1.36,27.17,27.12,66.3,1059,1,1,1,1,0,0,0,0,0,1,11100000,224
5.68,1.05,19.3,24.46,69.1,516,1,0,1,0,0,0,0,1,0,0,01000010,66
5.98,0.85,24.16,17.85,60.3,888,1,1,0,0,0,0,0,0,0,0,10000000,128
6.31,0.57,25.54,26.33,87.6,718,0,1,1,0,1,0,0,0,1,0,11010001,209
6.67,0.79,17.74,17.84,88.6,798,1,0,0,0,1,0,1,0,0,0,00010100,20
5.87,0.9,27.09,20.61,52.5,537,1,1,0,0,0,1,0,0,0,0,10001000,136
5.63,1.36,27.51,24.04,78.2,305,1,1,1,0,0,0,0,1,0,1,11000010,194
6.66,0.99,18.27,25.14,61.6,461,1,0,1,0,0,0,1,0,0,0,01000100,68
6.32,0.4,26.32,18.93,75.5,1095,0,1,0,1,0,0,0,0,1,0,10100001,161
6.29,1.12,22.66,27.07,52.9,643,1,1,1,0,0,1,0,0,0,0,11001000,200
6.36,0.32,24.43,16.11,91.4,1050,0,1,0,1,1,0,0,0,1,0,10110001,177
6.76,1.41,17.6,25.79,91.8,885,0,0,1,0,1,0,1,0,0,1,01010100,84
5.6,0.52,25.92,24.15,92.7,634,0,1,1,0,1,0,0,1,1,0,11010011,211
6.01,1.26,20.8,18.2,82.8,324,0,0,0,0,1,0,0,0,0,1,00010000,16
5.88,1.32,17.01,19.88,71.2,777,1,0,0,0,0,0,0,0,0,1,00000000,0
5.72,1.27,21.49,17.83,90.0,433,0,0,0,0,1,0,0,1,0,1,00010010,18
5.51,0.59,27.52,17.68,61.7,425,0,1,0,0,0,0,0,1,1,0,10000011,131
5.83,0.48,21.89,18.15,65.7,505,0,0,0,0,0,0,0,0,1,0,00000001,1
6.9,0.32,21.76,22.89,69.6,704,0,0,0,0,0,0,1,0,1,0,00000101,5
6.78,0.69,26.18,25.3,87.9,606,1,1,1,0,1,0,1,0,0,0,11010100,212
6.1,0.83,22.48,22.29,70.3,412,1,1,0,0,0,0,0,0,0,0,10000000,128
5.54,1.0,27.31,25.69,60.1,471,0,1,1,0,0,0,0,1,0,0,11000010,194
5.71,1.12,22.67,18.75,82.2,1029,0,1,0,1,1,0,0,1,0,0,10110010,178
6.55,0.49,22.0,20.92,78.7,399,0,0,0,0,0,0,1,0,1,0,00000101,5
6.81,1.21,25.31,19.61,87.3,303,1,1,0,0,1,0,1,0,0,1,10010100,148
6.56,1.09,22.39,23.07,81.7,517,0,1,0,0,1,0,1,0,0,0,10010100,148
5.49,0.5,16.86,27.27,67.3,461,0,0,1,0,0,0,0,1,1,0,01000011,67
5.65,1.4,20.88,17.64,76.5,540,0,0,0,0,0,0,0,1,0,1,00000010,2
5.69,1.38,19.83,16.09,62.1,1027,1,0,0,1,0,0,0,1,0,1,00100010,34
6.16,0.7,16.89,17.57,86.4,974,1,0,0,0,1,0,0,0,0,0,00010000,16
5.57,0.94,23.98,27.21,78.7,1055,0,1,1,1,0,0,0,1,0,0,11100010,226
6.88,0.92,20.19,16.89,61.5,380,1,0,0,0,0,0,1,0,0,0,00000100,4
5.8,1.24,21.29,23.8,92.2,345,1,0,0,0,1,0,0,0,0,1,00010000,16
5.68,0.37,18.9,17.71,81.3,701,0,0,0,0,1,0,0,1,1,0,00010011,19
6.47,1.0,22.66,27.54,61.2,725,0,1,1,0,0,0,0,0,0,0,11000000,192
6.26,0.7,21.55,26.58,64.5,730,0,0,1,0,0,0,0,0,0,0,01000000,64
5.54,0.33,22.21,27.13,65.9,960,0,1,1,0,0,0,0,1,1,0,11000011,195
5.49,0.8,17.41,27.57,51.7,474,1,0,1,0,0,1,0,1,0,0,01001010,74
5.53,1.31,18.83,23.65,85.1,607,1,0,0,0,1,0,0,1,0,1,00010010,18
6.47,0.41,20.68,25.45,85.6,320,0,0,1,0,1,0,0,0,1,0,01010001,81
6.18,0.38,24.33,24.8,90.0,1100,1,1,1,1,1,0,0,0,1,0,11110001,241
6.69,0.68,25.92,21.21,77.6,688,1,1,0,0,0,0,1,0,0,0,10000100,132
5.4,0.86,25.11,16.32,91.3,901,0,1,0,0,1,0,0,1,0,0,10010010,146
6.74,0.38,24.2,18.41,74.4,628,0,1,0,0,0,0,1,0,1,0,10000101,133
6.34,0.69,27.63,24.85,86.3,822,0,1,1,0,1,0,0,0,0,0,11010000,208
5.99,0.66,22.6,23.15,82.3,662,1,1,0,0,1,0,0,0,0,0,10010000,144
5.86,0.49,17.55,24.0,51.1,825,0,0,0,0,0,1,0,0,1,0,00001001,9
5.49,1.11,22.42,18.28,73.3,344,1,1,0,0,0,0,0,1,0,0,10000010,130
6.58,0.6,24.23,26.53,63.9,867,1,1,1,0,0,0,1,0,0,0,11000100,196
6.2,1.23,25.15,21.05,57.9,417,1,1,0,0,0,1,0,0,0,1,10001000,136
6.11,1.44,22.92,26.01,86.1,990,0,1,1,0,1,0,0,0,0,1,11010000,208
6.33,0.97,21.3,24.66,77.1,389,0,0,1,0,0,0,0,0,0,0,01000000,64
6.83,0.94,18.93,25.08,82.0,561,1,0,1,0,1,0,1,0,0,0,01010100,84
6.26,1.1,21.23,18.26,64.4,679,0,0,0,0,0,0,0,0,0,0,00000000,0
6.17,1.25,17.17,23.42,59.0,910,1,0,0,0,0,1,0,0,0,1,00001000,8
6.15,0.5,17.69,27.48,52.7,1020,0,0,1,1,0,1,0,0,1,0,01101001,105
5.65,1.0,23.14,21.54,52.6,1016,1,1,0,1,0,1,0,1,0,0,10101010,170
5.65,0.52,16.08,25.49,87.7,386,1,0,1,0,1,0,0,1,1,0,01010011,83
5.6,0.92,27.64,26.32,86.6,618,0,1,1,0,1,0,0,1,0,0,11010010,210
6.04,0.66,20.03,18.52,59.8,525,0,0,0,0,0,1,0,0,0,0,00001000,8
6.25,0.59,24.87,19.91,85.7,1044,1,1,0,1,1,0,0,0,1,0,10110001,177
5.88,1.02,24.37,26.04,63.7,749,0,1,1,0,0,0,0,0,0,0,11000000,192
6.73,1.38,26.6,25.3,80.3,1028,0,1,1,1,1,0,1,0,0,1,11110100,244
5.44,0.68,18.14,27.57,63.3,719,1,0,1,0,0,0,0,1,0,0,01000010,66
6.04,0.85,25.3,17.03,70.8,688,1,1,0,0,0,0,0,0,0,0,10000000,128
6.64,1.01,16.91,21.37,94.0,396,0,0,0,0,1,0,1,0,0,0,00010100,20
5.62,0.94,23.15,26.86,74.2,1022,0,1,1,1,0,0,0,1,0,0,11100010,226
6.24,1.09,21.43,17.0,79.9,680,0,0,0,0,0,0,0,0,0,0,00000000,0
6.5,1.04,17.78,19.34,54.5,940,0,0,0,0,0,1,0,0,0,0,00001000,8
5.89,0.96,22.55,23.31,80.4,361,1,1,0,0,1,0,0,0,0,0,10010000,144
5.69,0.62,19.92,27.5,74.9,447,0,0,1,0,0,0,0,1,0,0,01000010,66
6.45,1.42,17.8,16.56,72.5,669,0,0,0,0,0,0,0,0,0,1,00000000,0
